date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1/25/2011,Japan,South Korea,2.0,2.0,AFC Asian Cup,Doha,Qatar,True
1/25/2011,Uzbekistan,Australia,0.0,6.0,AFC Asian Cup,Doha,Qatar,True
1/28/2011,Uzbekistan,South Korea,2.0,3.0,AFC Asian Cup,Doha,Qatar,True
1/29/2011,Australia,Japan,0.0,1.0,AFC Asian Cup,Doha,Qatar,True
1/9/2015,Australia,Kuwait,4.0,1.0,AFC Asian Cup,Melbourne,Australia,False
1/10/2015,South Korea,Oman,1.0,0.0,AFC Asian Cup,Canberra,Australia,True
1/10/2015,Saudi Arabia,China PR,0.0,1.0,AFC Asian Cup,Brisbane,Australia,True
1/10/2015,Uzbekistan,North Korea,1.0,0.0,AFC Asian Cup,Sydney,Australia,True
1/11/2015,Iran,Bahrain,2.0,0.0,AFC Asian Cup,Melbourne,Australia,True
1/11/2015,United Arab Emirates,Qatar,4.0,1.0,AFC Asian Cup,Canberra,Australia,True
1/12/2015,Japan,Palestine,4.0,0.0,AFC Asian Cup,Newcastle,Australia,True
1/12/2015,Jordan,Iraq,0.0,1.0,AFC Asian Cup,Brisbane,Australia,True
1/13/2015,Australia,Oman,4.0,0.0,AFC Asian Cup,Sydney,Australia,False
1/13/2015,Kuwait,South Korea,0.0,1.0,AFC Asian Cup,Canberra,Australia,True
1/14/2015,China PR,Uzbekistan,2.0,1.0,AFC Asian Cup,Brisbane,Australia,True
1/14/2015,North Korea,Saudi Arabia,1.0,4.0,AFC Asian Cup,Melbourne,Australia,True
1/15/2015,Bahrain,United Arab Emirates,1.0,2.0,AFC Asian Cup,Canberra,Australia,True
1/15/2015,Qatar,Iran,0.0,1.0,AFC Asian Cup,Sydney,Australia,True
1/16/2015,Iraq,Japan,0.0,1.0,AFC Asian Cup,Brisbane,Australia,True
1/16/2015,Palestine,Jordan,1.0,5.0,AFC Asian Cup,Melbourne,Australia,True
1/17/2015,Australia,South Korea,0.0,1.0,AFC Asian Cup,Brisbane,Australia,False
1/17/2015,Oman,Kuwait,1.0,0.0,AFC Asian Cup,Newcastle,Australia,True
1/18/2015,China PR,North Korea,2.0,1.0,AFC Asian Cup,Canberra,Australia,True
1/18/2015,Uzbekistan,Saudi Arabia,3.0,1.0,AFC Asian Cup,Melbourne,Australia,True
1/19/2015,Iran,United Arab Emirates,1.0,0.0,AFC Asian Cup,Brisbane,Australia,True
1/19/2015,Qatar,Bahrain,1.0,2.0,AFC Asian Cup,Sydney,Australia,True
1/20/2015,Iraq,Palestine,2.0,0.0,AFC Asian Cup,Canberra,Australia,True
1/20/2015,Japan,Jordan,2.0,0.0,AFC Asian Cup,Melbourne,Australia,True
1/22/2015,Australia,China PR,2.0,0.0,AFC Asian Cup,Brisbane,Australia,False
1/22/2015,South Korea,Uzbekistan,2.0,0.0,AFC Asian Cup,Melbourne,Australia,True
1/23/2015,Iran,Iraq,3.0,3.0,AFC Asian Cup,Canberra,Australia,True
1/23/2015,Japan,United Arab Emirates,1.0,1.0,AFC Asian Cup,Sydney,Australia,True
1/26/2015,South Korea,Iraq,2.0,0.0,AFC Asian Cup,Sydney,Australia,True
1/27/2015,Australia,United Arab Emirates,2.0,0.0,AFC Asian Cup,Newcastle,Australia,False
1/30/2015,Iraq,United Arab Emirates,2.0,3.0,AFC Asian Cup,Newcastle,Australia,True
1/31/2015,Australia,South Korea,2.0,1.0,AFC Asian Cup,Sydney,Australia,False
1/5/2019,United Arab Emirates,Bahrain,1.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False
1/6/2019,Thailand,India,1.0,4.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/6/2019,Australia,Jordan,0.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/6/2019,Syria,Palestine,0.0,0.0,AFC Asian Cup,Sharjah,United Arab Emirates,True
1/7/2019,China PR,Kyrgyzstan,2.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/7/2019,South Korea,Philippines,1.0,0.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/7/2019,Iran,Yemen,5.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/8/2019,Iraq,Vietnam,3.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/8/2019,Saudi Arabia,North Korea,4.0,0.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/9/2019,Qatar,Lebanon,2.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/9/2019,Japan,Turkmenistan,3.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/9/2019,Uzbekistan,Oman,2.0,1.0,AFC Asian Cup,Sharjah,United Arab Emirates,True
1/10/2019,Bahrain,Thailand,0.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/10/2019,India,United Arab Emirates,0.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/10/2019,Jordan,Syria,2.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/11/2019,Palestine,Australia,0.0,3.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/11/2019,Philippines,China PR,0.0,3.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/11/2019,Kyrgyzstan,South Korea,0.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/12/2019,Vietnam,Iran,0.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/12/2019,Yemen,Iraq,0.0,3.0,AFC Asian Cup,Sharjah,United Arab Emirates,True
1/12/2019,Lebanon,Saudi Arabia,0.0,2.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/13/2019,North Korea,Qatar,0.0,6.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/13/2019,Oman,Japan,0.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/13/2019,Turkmenistan,Uzbekistan,0.0,4.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/14/2019,India,Bahrain,0.0,1.0,AFC Asian Cup,Sharjah,United Arab Emirates,True
1/14/2019,United Arab Emirates,Thailand,1.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,False
1/15/2019,Australia,Syria,3.0,2.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/15/2019,Palestine,Jordan,0.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/16/2019,South Korea,China PR,2.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/16/2019,Kyrgyzstan,Philippines,3.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/16/2019,Iran,Iraq,0.0,0.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/16/2019,Vietnam,Yemen,2.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/17/2019,Lebanon,North Korea,4.0,1.0,AFC Asian Cup,Sharjah,United Arab Emirates,True
1/17/2019,Saudi Arabia,Qatar,0.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/17/2019,Japan,Uzbekistan,2.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/17/2019,Oman,Turkmenistan,3.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/20/2019,Iran,Oman,2.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/20/2019,Jordan,Vietnam,1.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/20/2019,Thailand,China PR,1.0,2.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/21/2019,Australia,Uzbekistan,0.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/21/2019,Japan,Saudi Arabia,1.0,0.0,AFC Asian Cup,Sharjah,United Arab Emirates,True
1/21/2019,United Arab Emirates,Kyrgyzstan,3.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False
1/22/2019,South Korea,Bahrain,2.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/22/2019,Qatar,Iraq,1.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/24/2019,China PR,Iran,0.0,3.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/24/2019,Vietnam,Japan,0.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True
1/25/2019,South Korea,Qatar,0.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1/25/2019,United Arab Emirates,Australia,1.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,False
1/28/2019,Iran,Japan,0.0,3.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
1/29/2019,Qatar,United Arab Emirates,4.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2/1/2019,Japan,Qatar,1.0,3.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2/25/1956,Philippines,South Korea,0.0,2.0,AFC Asian Cup qualification,Manila,Philippines,False
3/17/1956,Malaysia,Cambodia,9.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaya,True
4/21/1956,South Korea,Philippines,3.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
4/24/1956,Cambodia,Malaysia,3.0,2.0,AFC Asian Cup qualification,Phnom Penh,Cambodia,False
5/3/1956,Vietnam Republic,Malaysia,4.0,0.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,False
5/24/1956,Malaysia,Vietnam Republic,3.0,3.0,AFC Asian Cup qualification,Kuala Lumpur,Malaya,True
8/26/1956,South Korea,Chinese Taipei,2.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
3/29/1959,Philippines,Hong Kong,0.0,7.0,AFC Asian Cup qualification,Manila,Philippines,False
3/31/1959,Philippines,Chinese Taipei,4.0,7.0,AFC Asian Cup qualification,Manila,Philippines,False
5/9/1959,Singapore,Vietnam Republic,1.0,4.0,AFC Asian Cup qualification,Kallang,Singapore,False
5/11/1959,Singapore,Malaysia,2.0,5.0,AFC Asian Cup qualification,Kallang,Singapore,False
5/13/1959,Malaysia,Vietnam Republic,0.0,1.0,AFC Asian Cup qualification,Kallang,Singapore,True
12/5/1959,Iran,Israel,3.0,0.0,AFC Asian Cup qualification,Ernakulam,India,True
12/6/1959,India,Pakistan,1.0,0.0,AFC Asian Cup qualification,Ernakulam,India,False
12/8/1959,India,Israel,1.0,3.0,AFC Asian Cup qualification,Ernakulam,India,False
12/10/1959,Israel,Pakistan,2.0,0.0,AFC Asian Cup qualification,Ernakulam,India,True
12/12/1959,Israel,Iran,1.0,1.0,AFC Asian Cup qualification,Ernakulam,India,True
12/17/1959,Pakistan,Israel,2.0,2.0,AFC Asian Cup qualification,Ernakulam,India,True
12/7/1963,Hong Kong,Thailand,3.0,3.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,True
12/7/1963,Vietnam Republic,Malaysia,5.0,3.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,False
12/11/1963,Malaysia,Thailand,3.0,1.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,True
12/11/1963,Vietnam Republic,Hong Kong,1.0,4.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,False
12/14/1963,Hong Kong,Malaysia,4.0,3.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,True
12/14/1963,Vietnam Republic,Thailand,3.0,0.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,False
3/22/1967,Hong Kong,Vietnam Republic,2.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
3/24/1967,Thailand,Vietnam Republic,0.0,1.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
3/29/1967,Vietnam Republic,Malaysia,0.0,2.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
4/2/1967,Vietnam Republic,Singapore,3.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
7/29/1967,South Korea,Indonesia,1.0,1.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
8/1/1967,Japan,South Korea,2.0,1.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
8/3/1967,Japan,Philippines,2.0,0.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
8/5/1967,Japan,Indonesia,2.0,1.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
8/5/1967,South Korea,Philippines,7.0,0.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
8/7/1967,Indonesia,Philippines,6.0,0.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
11/12/1967,Burma,India,2.0,0.0,AFC Asian Cup qualification,Rangoon,Burma,False
11/15/1967,India,Pakistan,1.0,1.0,AFC Asian Cup qualification,Rangoon,Burma,True
11/16/1967,Burma,Cambodia,1.0,0.0,AFC Asian Cup qualification,Rangoon,Burma,False
11/19/1967,Burma,Pakistan,2.0,0.0,AFC Asian Cup qualification,Rangoon,Burma,False
5/21/1971,Thailand,Cambodia,1.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
5/22/1971,Indonesia,Hong Kong,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/22/1971,Malaysia,Brunei,8.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/24/1971,Cambodia,Hong Kong,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/24/1971,Thailand,Brunei,10.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
5/26/1971,Malaysia,Cambodia,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/26/1971,Thailand,Indonesia,0.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
5/28/1971,Indonesia,Brunei,9.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/28/1971,Malaysia,Hong Kong,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/30/1971,Cambodia,Indonesia,2.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/30/1971,Thailand,Malaysia,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
6/1/1971,Malaysia,Indonesia,3.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
6/1/1971,Thailand,Cambodia,4.0,2.0,AFC Asian Cup qualification,Bangkok,Thailand,False
12/10/1971,Kuwait,Iraq,1.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
12/11/1971,Bahrain,Lebanon,3.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/11/1971,Syria,Jordan,0.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/13/1971,Iraq,Sri Lanka,5.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/13/1971,Jordan,Bahrain,3.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/14/1971,Kuwait,Lebanon,1.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
12/15/1971,Iraq,Bahrain,1.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/16/1971,Jordan,Sri Lanka,2.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/17/1971,Kuwait,Syria,2.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
12/18/1971,Iraq,Jordan,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/19/1971,Lebanon,Syria,3.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/20/1971,Bahrain,Sri Lanka,3.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/21/1971,Kuwait,Jordan,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
12/22/1971,Iraq,Lebanon,4.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
12/24/1971,Kuwait,Iraq,0.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
12/24/1971,Lebanon,Jordan,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
3/15/1975,Thailand,Indonesia,3.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
3/16/1975,Malaysia,South Korea,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
3/17/1975,Indonesia,Vietnam Republic,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
3/18/1975,Thailand,Malaysia,0.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
3/19/1975,South Korea,Vietnam Republic,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
3/20/1975,Malaysia,Indonesia,0.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
3/21/1975,Thailand,Vietnam Republic,4.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
3/22/1975,South Korea,Indonesia,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
3/23/1975,Malaysia,Vietnam Republic,3.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
3/24/1975,Thailand,South Korea,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
4/2/1975,Iraq,Qatar,1.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,False
4/2/1975,Saudi Arabia,Afghanistan,2.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,True
4/4/1975,Iraq,Afghanistan,4.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,False
4/4/1975,Saudi Arabia,Qatar,2.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,True
4/6/1975,Iraq,Saudi Arabia,1.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,False
4/6/1975,Qatar,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,True
4/10/1975,Iraq,Qatar,3.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,False
4/10/1975,Saudi Arabia,Afghanistan,6.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,True
4/12/1975,Iraq,Saudi Arabia,2.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,False
4/12/1975,Qatar,Afghanistan,1.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,True
4/14/1975,Iraq,Afghanistan,3.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,False
4/14/1975,Saudi Arabia,Qatar,0.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,True
6/14/1975,Hong Kong,Japan,0.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
6/15/1975,China PR,North Korea,1.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
6/17/1975,North Korea,Japan,1.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
6/19/1975,China PR,Brunei,10.0,1.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
6/19/1975,North Korea,Singapore,1.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
6/21/1975,Hong Kong,China PR,0.0,1.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
6/23/1975,China PR,Japan,2.0,1.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
6/24/1975,Hong Kong,North Korea,3.0,3.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
6/26/1975,North Korea,China PR,2.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
12/25/1978,South Korea,Macau,4.0,1.0,AFC Asian Cup qualification,Manila,Philippines,True
12/25/1978,Philippines,China PR,0.0,3.0,AFC Asian Cup qualification,Manila,Philippines,False
12/27/1978,China PR,Macau,2.0,1.0,AFC Asian Cup qualification,Manila,Philippines,True
12/27/1978,Philippines,South Korea,0.0,5.0,AFC Asian Cup qualification,Manila,Philippines,False
12/29/1978,South Korea,China PR,1.0,0.0,AFC Asian Cup qualification,Manila,Philippines,True
3/5/1979,Bangladesh,Afghanistan,3.0,2.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False
3/7/1979,Bangladesh,Qatar,1.0,3.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False
5/2/1979,North Korea,Hong Kong,3.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/7/1979,North Korea,Indonesia,3.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/9/1979,Malaysia,North Korea,1.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/11/1979,Malaysia,Hong Kong,0.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
5/12/1979,Thailand,North Korea,0.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
5/14/1979,North Korea,Malaysia,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
8/6/1984,Indonesia,Thailand,2.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
8/7/1984,Iran,Bangladesh,5.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
8/7/1984,Syria,Philippines,2.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
8/9/1984,Indonesia,Bangladesh,2.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
8/9/1984,Iran,Syria,3.0,1.0,AFC Asian Cup qualification,Solo,Indonesia,True
8/9/1984,Thailand,Philippines,3.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
8/11/1984,Indonesia,Philippines,1.0,0.0,AFC Asian Cup qualification,Solo,Indonesia,False
8/11/1984,Iran,Thailand,5.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
8/11/1984,Syria,Bangladesh,2.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
8/13/1984,Bangladesh,Philippines,3.0,2.0,AFC Asian Cup qualification,Solo,Indonesia,True
8/13/1984,Indonesia,Iran,0.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
8/13/1984,Syria,Thailand,2.0,3.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
8/15/1984,Indonesia,Syria,1.0,2.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
8/15/1984,Iran,Philippines,7.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
8/15/1984,Thailand,Bangladesh,2.0,1.0,AFC Asian Cup qualification,Solo,Indonesia,True
9/10/1984,Jordan,Hong Kong,1.0,1.0,AFC Asian Cup qualification,Guangzhou,China PR,True
9/10/1984,Qatar,Afghanistan,8.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,True
9/12/1984,China PR,Afghanistan,6.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,False
9/12/1984,Qatar,Hong Kong,1.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,True
9/15/1984,China PR,Jordan,6.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,False
9/15/1984,Hong Kong,Afghanistan,0.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,True
9/17/1984,China PR,Hong Kong,2.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,False
9/17/1984,Qatar,Jordan,2.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,True
9/20/1984,China PR,Qatar,1.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,False
9/20/1984,Jordan,Afghanistan,6.0,1.0,AFC Asian Cup qualification,Guangzhou,China PR,True
10/10/1984,South Korea,Yemen,6.0,0.0,AFC Asian Cup qualification,Calcutta,India,True
10/11/1984,Malaysia,Pakistan,5.0,0.0,AFC Asian Cup qualification,Calcutta,India,True
10/12/1984,India,Yemen,4.0,0.0,AFC Asian Cup qualification,Calcutta,India,False
10/13/1984,South Korea,Pakistan,6.0,0.0,AFC Asian Cup qualification,Calcutta,India,True
10/14/1984,India,Malaysia,2.0,1.0,AFC Asian Cup qualification,Calcutta,India,False
10/15/1984,Pakistan,Yemen,4.0,1.0,AFC Asian Cup qualification,Calcutta,India,True
10/16/1984,South Korea,Malaysia,0.0,0.0,AFC Asian Cup qualification,Calcutta,India,True
10/17/1984,India,Pakistan,2.0,0.0,AFC Asian Cup qualification,Calcutta,India,False
10/18/1984,Malaysia,Yemen,4.0,1.0,AFC Asian Cup qualification,Calcutta,India,True
10/19/1984,India,South Korea,0.0,1.0,AFC Asian Cup qualification,Calcutta,India,False
10/19/1984,Saudi Arabia,Nepal,7.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
10/20/1984,Oman,Sri Lanka,1.0,1.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
10/22/1984,Saudi Arabia,United Arab Emirates,1.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
10/22/1984,Sri Lanka,Nepal,4.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
10/24/1984,Saudi Arabia,Sri Lanka,5.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
10/24/1984,United Arab Emirates,Oman,8.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
10/26/1984,Saudi Arabia,Oman,6.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
10/26/1984,United Arab Emirates,Nepal,11.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
10/28/1984,Oman,Nepal,8.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
10/28/1984,United Arab Emirates,Sri Lanka,5.0,1.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2/4/1988,United Arab Emirates,Thailand,3.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
2/5/1988,China PR,Yemen,0.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/6/1988,Bangladesh,India,0.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/7/1988,United Arab Emirates,Yemen,2.0,1.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
2/8/1988,China PR,Bangladesh,4.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/9/1988,Thailand,India,1.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/10/1988,United Arab Emirates,China PR,0.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
2/11/1988,Yemen,India,1.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/12/1988,Thailand,Bangladesh,1.0,1.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/13/1988,United Arab Emirates,India,3.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
2/14/1988,China PR,Thailand,5.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/14/1988,Yemen,Bangladesh,0.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/16/1988,China PR,India,1.0,1.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/16/1988,Yemen,Thailand,3.0,3.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
2/17/1988,United Arab Emirates,Bangladesh,4.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
4/7/1988,Malaysia,Pakistan,4.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
4/8/1988,Kuwait,Japan,1.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
4/10/1988,Jordan,Pakistan,1.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
4/11/1988,Malaysia,Japan,0.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
4/12/1988,Kuwait,Jordan,0.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
4/14/1988,Malaysia,Jordan,0.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
