Country,Player,Age,MP,Starts,Minutes,fullgmsplayed,Gls,Ast,G_PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G_A_90,G_PK_90,G_A_PK_90
Germany,Squad Total,28,10,110,900,10.00,34,27,31,3,3,12,0,3.40,2.70,6.10,3.10,5.80
Germany,Opponent Total,29,10,110,900,10.00,4,2,3,1,1,15,1,0.40,0.20,0.60,0.30,0.50
Ghana,Daniel Amartey,27,7,7,630,7.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ghana,Alexander Djiku,27,7,7,613,6.80,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Ghana,Jordan Ayew,30,7,7,538,6.00,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17
Ghana,Jojo Wollacott,25,6,6,540,6.00,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Ghana,Iddrisu Baba,26,8,6,529,5.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Kudus Mohammed,21,6,6,437,4.90,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21
Ghana,Baba Rahman,27,5,5,450,5.00,0,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20
Ghana,André Ayew,32,6,5,420,4.70,3,0,2,1,1,1,0,0.64,0.00,0.64,0.43,0.43
Ghana,Kamaldeen Sulemana,19,5,5,367,4.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Thomas Partey,28,4,4,360,4.00,3,0,3,0,0,1,0,0.75,0.00,0.75,0.75,0.75
Ghana,Andy Yiadom,30,4,3,315,3.50,0,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29
Ghana,Wakaso,31,4,3,279,3.10,1,0,1,0,0,1,0,0.32,0.00,0.32,0.32,0.32
Ghana,Gideon Mensah,23,3,3,270,3.00,0,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33
Ghana,Jonathan Mensah,31,3,3,270,3.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Abdul Fatawu Issahaku,17,4,3,240,2.70,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ghana,Denis Odoi,33,2,2,180,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Richard Ofori,28,2,2,167,1.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Felix Afena-Gyan,19,2,2,126,1.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Benjamin Tetteh,24,2,1,117,1.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Yaw Yeboah,24,3,1,113,1.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Emmanuel Lomotey,24,2,1,111,1.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Joseph Aidoo,26,2,1,107,1.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Abdul Fatawu Mohammed,29,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Majeed Ashimeru,24,1,1,78,0.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Richmond Boakye,29,2,1,64,0.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Joel Fameyeh,24,2,1,60,0.70,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Ghana,Jeffrey Schlupp,29,1,1,27,0.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Daniel Kyereh,25,7,0,253,2.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Elisha Owusu,24,1,0,45,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Kwame Opoku,22,1,0,31,0.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Osman Bukari,23,2,0,30,0.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Samuel Owusu,25,3,0,26,0.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Lawrence Ati-Zigi,25,1,0,13,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Caleb Ekuban,27,2,0,13,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Edmund Addo,21,1,0,9,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Kwasi Okyere Wriedt,27,2,0,2,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Ghana,Abdul Ganiyu Ismail,25,0,0,,,,,,,,,,,,,,
Ghana,Danlad Ibrahim,19,0,0,,,,,,,,,,,,,,
Ghana,Squad Total,27,8,88,720,8.00,8,4,7,1,1,13,0,1.00,0.50,1.50,0.87,1.37
Ghana,Opponent Total,27,8,88,720,8.00,4,2,2,2,2,14,0,0.50,0.25,0.75,0.25,0.50
Iran,Hossein Kanaanizadegan,27,17,17,1522,16.90,1,2,1,0,0,1,0,0.06,0.12,0.18,0.06,0.18
Iran,Ahmad Nourollahi,28,16,14,1256,14.00,3,1,3,0,0,2,0,0.21,0.07,0.29,0.21,0.29
Iran,Sardar Azmoun,27,14,14,1164,12.90,10,4,10,0,1,3,0,0.77,0.31,1.08,0.77,1.08
Iran,Alireza Beiranvand,29,13,13,1170,13.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Mehdi Taremi,29,13,13,1069,11.90,7,5,7,0,0,2,0,0.59,0.42,1.01,0.59,1.01
Iran,Sadegh Moharrami,25,12,12,1035,11.50,0,1,0,0,0,4,1,0.00,0.09,0.09,0.00,0.09
Iran,Ali Gholizadeh,25,14,12,1003,11.10,3,1,3,0,0,0,0,0.27,0.09,0.36,0.27,0.36
Iran,Shoja' Khalilzadeh,32,12,12,986,11.00,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09
Iran,Alireza Jahanbakhsh,28,12,12,972,10.80,5,2,4,1,1,4,0,0.46,0.19,0.65,0.37,0.56
Iran,Vahid Amiri,33,14,11,1044,11.60,1,1,1,0,0,0,0,0.09,0.09,0.17,0.09,0.17
Iran,Saeid Ezatolahi,25,13,11,873,9.70,0,0,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00
Iran,Milad Mohammadi,28,13,8,761,8.50,1,1,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24
Iran,Omid Noorafkan,24,8,7,619,6.90,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Iran,Ehsan Hajsafi,31,8,7,540,6.00,1,1,0,1,1,2,0,0.17,0.17,0.33,0.00,0.17
Iran,Amir Abedzadeh,28,5,5,450,5.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Saman Ghoddos,28,9,5,447,5.00,0,2,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40
Iran,Majid Hosseini,25,5,4,405,4.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Ramin Rezaeian,31,4,4,360,4.00,0,2,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50
Iran,Karim Ansarifard,31,12,3,326,3.60,7,4,6,1,1,0,0,1.93,1.10,3.04,1.66,2.76
Iran,Morteza Pouraliganji,29,4,3,278,3.10,1,1,1,0,0,2,0,0.32,0.32,0.65,0.32,0.65
Iran,Omid Ebrahimi,34,4,3,264,2.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Mohammad Mohebbi,23,3,3,220,2.40,2,2,2,0,0,0,0,0.82,0.82,1.64,0.82,1.64
Iran,Milad Sarlak,26,7,1,142,1.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Mehdi Torabi,27,5,1,136,1.50,0,1,0,0,0,1,0,0.00,0.66,0.66,0.00,0.66
Iran,Masoud Shojaei,37,2,1,114,1.30,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Iran,Allahyar Sayyadmanesh,20,4,1,103,1.10,0,1,0,0,0,0,0,0.00,0.87,0.87,0.00,0.87
Iran,Jafar Salmani,25,1,1,45,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Mehdi Mehdipour,27,2,0,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Saleh Hardani,23,2,0,82,0.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Mehdi Ghaedi,23,6,0,59,0.70,1,1,1,0,0,0,0,1.53,1.53,3.05,1.53,3.05
Iran,Mehrdad Mohammadi,28,2,0,50,0.60,1,0,1,0,0,0,0,1.80,0.00,1.80,1.80,1.80
Iran,Aref Gholami,24,1,0,49,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Kaveh Rezaei,29,4,0,47,0.50,2,0,2,0,0,0,0,3.83,0.00,3.83,3.83,3.83
Iran,Mohammad Naderi,25,1,0,38,0.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Ali Karimi,27,1,0,20,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Amirhossein Hosseinzadeh,21,2,0,10,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Siavash Yazdani,29,1,0,8,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Ashkan Dejagah,35,1,0,4,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Kamal Kamyabinia,33,1,0,4,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Danial Esmaeilifar,28,1,0,3,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iran,Squad Total,29,18,198,1620,18.00,47,33,44,3,5,32,2,2.61,1.83,4.44,2.44,4.28
Iran,Opponent Total,28,18,198,1620,18.00,8,4,7,1,2,29,0,0.44,0.22,0.67,0.39,0.61
Japan,Shuichi Gonda,32,15,15,1322,14.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Maya Yoshida,33,14,14,1187,13.20,2,1,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23
Japan,Yuto Nagatomo,35,14,14,1110,12.30,1,2,1,0,0,1,0,0.08,0.16,0.24,0.08,0.24
Japan,Takumi Minamino,27,15,14,1076,12.00,10,4,9,1,1,0,0,0.84,0.33,1.17,0.75,1.09
Japan,Wataru Endo,28,13,13,1117,12.40,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08
Japan,Junya Ito,28,14,12,1067,11.90,6,7,6,0,0,2,0,0.51,0.59,1.10,0.51,1.10
Japan,Yuya Osako,31,11,11,885,9.80,10,2,8,2,2,0,0,1.02,0.20,1.22,0.81,1.02
Japan,Hiroki Sakai,31,10,10,821,9.10,0,3,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33
Japan,Gaku Shibasaki,29,11,9,757,8.40,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Japan,Takehiro Tomiyasu,23,8,8,700,7.80,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13
Japan,Hidemasa Morita,26,10,8,659,7.30,2,0,2,0,0,2,0,0.27,0.00,0.27,0.27,0.27
Japan,Ao Tanaka,23,7,6,547,6.10,1,0,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16
Japan,Miki Yamane,28,6,6,525,5.80,0,2,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34
Japan,Daichi Kamada,25,8,5,462,5.10,3,2,3,0,0,0,0,0.58,0.39,0.97,0.58,0.97
Japan,Genki Haraguchi,30,14,5,445,4.90,1,1,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40
Japan,Takuma Asano,27,11,4,432,4.80,3,1,3,0,0,0,0,0.62,0.21,0.83,0.62,0.83
Japan,Ko Itakura,25,4,4,360,4.00,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25
Japan,Naomichi Ueda,27,4,3,315,3.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Kento Hashimoto,28,5,3,298,3.30,1,0,1,0,0,1,0,0.30,0.00,0.30,0.30,0.30
Japan,Shogo Taniguchi,30,4,3,287,3.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Eiji Kawashima,38,3,3,270,3.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Shoya Nakajima,27,4,3,245,2.70,1,2,1,0,0,0,0,0.37,0.73,1.10,0.37,1.10
Japan,Kyogo Furuhashi,27,9,2,340,3.80,3,2,3,0,0,1,0,0.79,0.53,1.32,0.79,1.32
Japan,Ryoya Ogawa,25,3,2,209,2.30,0,1,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43
Japan,Shinnosuke Nakatani,25,3,2,208,2.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Takefusa Kubo,20,6,2,204,2.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Ritsu Doan,23,4,2,189,2.10,0,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48
Japan,Hayao Kawabe,26,2,2,180,2.00,1,1,1,0,0,0,0,0.50,0.50,1.00,0.50,1.00
Japan,Gen Shoji,29,2,2,180,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Kensuke Nagai,32,3,2,166,1.80,1,0,1,0,0,0,0,0.54,0.00,0.54,0.54,0.54
Japan,Yuta Nakayama,24,8,1,237,2.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Sei Muroya,27,3,1,150,1.70,0,2,0,0,0,0,0,0.00,1.20,1.20,0.00,1.20
Japan,Kaoru Mitoma,24,3,1,142,1.60,2,1,2,0,0,0,0,1.27,0.63,1.90,1.27,1.90
Japan,Tatsuhiro Sakamoto,25,2,1,135,1.50,0,1,0,0,0,0,0,0.00,0.67,0.67,0.00,0.67
Japan,Ayase Ueda,23,2,1,117,1.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Ken Matsubara,28,1,1,90,1.00,0,2,0,0,0,0,0,0.00,2.00,2.00,0.00,2.00
Japan,Ado Onaiwu,26,2,1,86,1.00,3,0,2,1,1,0,0,3.14,0.00,3.14,2.09,2.09
Japan,Sho Sasaki,32,3,1,86,1.00,1,0,1,0,0,0,0,1.05,0.00,1.05,1.05,1.05
Japan,Reo Hatate,24,1,1,45,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Daizen Maeda,24,2,0,56,0.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Koki Anzai,26,1,0,34,0.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Sho Inagaki,30,1,0,28,0.30,2,0,2,0,0,0,0,6.43,0.00,6.43,6.43,6.43
Japan,Shinnosuke Hatanaka,26,1,0,20,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Musashi Suzuki,27,2,0,18,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Hotaru Yamaguchi,31,1,0,13,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Japan,Squad Total,29,18,198,1620,18.00,56,39,52,4,4,12,0,3.11,2.17,5.28,2.89,5.06
Japan,Opponent Total,27,18,198,1620,18.00,6,3,5,1,1,22,0,0.33,0.17,0.50,0.28,0.44
Republic of Korea,Kim Min-jae,25,15,14,1254,13.90,1,2,1,0,0,2,0,0.07,0.14,0.22,0.07,0.22
Republic of Korea,Kim Seung-gyu,31,13,13,1170,13.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Lee Jae-sung,29,14,13,1053,11.70,1,2,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26
Republic of Korea,Kim Young-gwon,31,12,12,1080,12.00,2,0,2,0,0,2,0,0.17,0.00,0.17,0.17,0.17
Republic of Korea,Son Heung-min,29,12,12,1047,11.60,7,1,4,3,3,1,0,0.60,0.09,0.69,0.34,0.43
Republic of Korea,Jung Woo-young,32,11,11,990,11.00,1,1,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18
Republic of Korea,Hwang Ui-jo,29,12,11,968,10.80,2,1,2,0,0,0,0,0.19,0.09,0.28,0.19,0.28
Republic of Korea,Hwang In-beom,25,10,10,845,9.40,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11
Republic of Korea,Hwang Hee-chan,26,13,9,907,10.10,3,4,2,1,1,1,0,0.30,0.40,0.69,0.20,0.60
Republic of Korea,Lee Yong,35,11,8,797,8.90,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Kim Jin-su,29,9,8,726,8.10,1,1,1,0,0,1,0,0.12,0.12,0.25,0.12,0.25
Republic of Korea,Hong Chul,31,9,7,604,6.70,0,2,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30
Republic of Korea,Kwon Chang-hoon,27,11,5,606,6.70,4,1,4,0,0,1,0,0.59,0.15,0.74,0.59,0.74
Republic of Korea,Cho Guesung,24,7,5,397,4.40,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Nam Tae-hee,30,7,4,392,4.40,1,2,1,0,0,0,0,0.23,0.46,0.69,0.23,0.69
Republic of Korea,Kim Tae-hwan,32,4,4,346,3.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Song Minkyu,22,7,4,340,3.80,0,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26
Republic of Korea,Kim Moonhwan,26,4,4,283,3.10,0,1,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32
Republic of Korea,Kwon Kyung-won,30,4,3,274,3.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Cho Hyun-woo,30,3,3,270,3.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Kim Shin-wook,33,4,2,199,2.20,6,0,5,1,1,0,0,2.71,0.00,2.71,2.26,2.26
Republic of Korea,Paik Seung-ho,24,3,2,183,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Lee Donggyeong,24,4,2,172,1.90,1,1,1,0,0,0,0,0.52,0.52,1.05,0.52,1.05
Republic of Korea,Park Ji-soo,27,6,2,162,1.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Son Jun-ho,29,4,2,152,1.70,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Na Sang-ho,25,3,2,133,1.50,1,0,1,0,0,0,0,0.68,0.00,0.68,0.68,0.68
Republic of Korea,Won Du-jae,24,2,1,114,1.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Lee Kangin,20,2,1,101,1.10,0,1,0,0,0,0,0,0.00,0.89,0.89,0.00,0.89
Republic of Korea,Lee Ki-je,30,2,1,91,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Jeong Woo-yeong,22,2,1,70,0.80,1,0,1,0,0,0,0,1.29,0.00,1.29,1.29,1.29
Republic of Korea,Lee Dongjun,24,2,0,44,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Kang Sang-woo,28,1,0,19,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Jeong Sangbin,19,1,0,19,0.20,1,0,1,0,0,0,0,4.74,0.00,4.74,4.74,4.74
Republic of Korea,Cho Youngwook,22,1,0,14,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Kim Young-bin,30,1,0,10,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Um Wonsang,23,1,0,4,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Ju Se-jong,31,1,0,2,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Kim Gun-hee,26,1,0,1,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Kim Jin-kyu,24,1,0,1,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Republic of Korea,Squad Total,29,16,176,1530,17.00,34,21,29,5,5,16,0,2.00,1.24,3.24,1.71,2.94
Republic of Korea,Opponent Total,29,16,176,1530,17.00,4,2,4,0,0,25,1,0.24,0.12,0.35,0.24,0.35
Mexico,Guillermo Ochoa,36,14,14,1260,14.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,César Montes,24,10,10,888,9.90,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Mexico,Jesús Gallardo,27,11,10,879,9.80,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mexico,Edson Álvarez,24,10,10,816,9.10,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Mexico,Héctor Herrera,31,11,9,839,9.30,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11
Mexico,Néstor Araujo,30,9,9,786,8.70,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Mexico,Hirving Lozano,26,10,9,736,8.20,1,1,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24
Mexico,Charly Rodríguez,25,12,9,681,7.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Jesús Corona,29,13,8,756,8.40,1,2,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36
Mexico,Raúl Jiménez,30,9,8,686,7.60,3,0,0,3,3,1,0,0.39,0.00,0.39,0.00,0.00
Mexico,Jorge Eduardo Sánchez,24,8,8,635,7.10,1,0,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14
Mexico,Alexis Vega,24,9,6,438,4.90,2,0,2,0,0,2,0,0.41,0.00,0.41,0.41,0.41
Mexico,Rogelio Funes Mori,30,8,6,431,4.80,1,0,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21
Mexico,Julio Domínguez,34,5,5,383,4.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Luis Romo,26,10,4,453,5.00,0,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20
Mexico,Héctor Moreno,34,4,4,360,4.00,1,0,1,0,0,2,0,0.25,0.00,0.25,0.25,0.25
Mexico,Johan Vásquez,23,4,4,360,4.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Andrés Guardado,35,7,4,352,3.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Luis Alfonso Rodríguez,31,5,3,376,4.20,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Mexico,Gerardo Arteaga,23,5,3,318,3.50,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mexico,Orbelín Pineda,25,7,3,315,3.50,1,1,0,1,1,0,0,0.29,0.29,0.57,0.00,0.29
Mexico,Uriel Antuna,24,7,2,223,2.50,1,0,1,0,0,0,0,0.40,0.00,0.40,0.40,0.40
Mexico,Francisco Sebastián Córdova,24,4,2,216,2.40,1,0,1,0,0,0,0,0.42,0.00,0.42,0.42,0.42
Mexico,Roberto Alvarado,23,4,1,155,1.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Erick Gutiérrez,26,3,1,112,1.20,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mexico,Osvaldo Rodríguez del Portal,25,1,1,63,0.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Jonathan dos Santos,31,1,1,45,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Henry Martín,29,7,0,161,1.80,2,0,2,0,0,0,0,1.12,0.00,1.12,1.12,1.12
Mexico,Diego Lainez,21,3,0,85,0.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Julian Araujo,20,1,0,22,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Rodolfo Pizarro,27,1,0,6,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mexico,Carlos Acevedo,25,0,0,,,,,,,,,,,,,,
Mexico,Squad Total,29,14,154,1260,14.00,16,5,12,4,4,23,1,1.14,0.36,1.50,0.86,1.21
Mexico,Opponent Total,27,14,154,1260,14.00,8,3,8,0,0,31,4,0.57,0.21,0.79,0.57,0.79
Morocco,Nayef Aguerd,25,8,8,720,8.00,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12
Morocco,Yassine Bounou,30,8,8,672,7.50,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Morocco,Sofyan Amrabat,25,8,7,651,7.20,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Morocco,Romain Saïss,31,7,7,630,7.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Morocco,Achraf Hakimi,23,7,7,621,6.90,2,0,2,0,0,0,0,0.29,0.00,0.29,0.29,0.29
Morocco,Ryan Mmaee,24,8,7,524,5.80,4,2,3,1,2,0,0,0.69,0.34,1.03,0.52,0.86
Morocco,Adam Masina,28,7,6,542,6.00,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17
Morocco,Imran Louza,22,6,6,460,5.10,2,1,1,1,1,0,0,0.39,0.20,0.59,0.20,0.39
Morocco,Aymen Barkok,23,6,6,432,4.80,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21
Morocco,Ayoub El Kaabi,28,7,5,443,4.90,5,3,5,0,0,0,0,1.02,0.61,1.63,1.02,1.63
Morocco,Ilias Chair,24,5,4,287,3.20,1,0,1,0,0,1,0,0.31,0.00,0.31,0.31,0.31
Morocco,Selim Amallah,25,6,2,291,3.20,2,0,2,0,0,1,0,0.62,0.00,0.62,0.62,0.62
Morocco,Souffian El Karouani,21,3,2,161,1.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morocco,Youssef En-Nesyri,24,2,2,156,1.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morocco,Jawad El Yamiq,29,2,2,97,1.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morocco,Sofiane Boufal,28,8,1,190,2.10,1,1,1,0,0,1,0,0.47,0.47,0.95,0.47,0.95
Morocco,Samy Mmaee,25,2,1,173,1.90,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Morocco,Munir El Haddadi,26,4,1,149,1.70,1,0,1,0,0,1,0,0.60,0.00,0.60,0.60,0.60
Morocco,Sofiane Alakouch,23,3,1,106,1.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Morocco,Tarik Tissoudali,28,2,1,100,1.10,2,1,2,0,0,0,0,1.80,0.90,2.70,1.80,2.70
Morocco,Sofian Chakla,28,1,1,90,1.00,0,1,0,0,0,1,0,0.00,1.00,1.00,0.00,1.00
Morocco,Azzedine Ounahi,21,1,1,90,1.00,2,0,2,0,0,0,0,2.00,0.00,2.00,2.00,2.00
