Match,Squad1Key,Squad2Key,Group,Stage,Squad1,S1%,Squad1Seed,Squad2,S2%,Squad2Seed,S1_Prob,S1_wins,Simulation,MatchWinner
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37313,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37314,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37321,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37322,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37328,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37331,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37336,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,37338,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37346,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37348,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37355,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,37356,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,37368,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37373,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37380,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,37388,United States
49,Knockout Round,Knockout Round,R16,Knockout,Ecuador,0.503238303432919,1A,United States,0.683675221341859,2B,0.319132765588613,0,37401,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37412,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37414,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37419,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37427,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,37432,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37433,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37440,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37445,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37448,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37452,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,37456,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,37457,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37479,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37480,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37496,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37499,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37505,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37506,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37525,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37528,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37531,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37534,United States
49,Knockout Round,Knockout Round,R16,Knockout,Qatar,0.60108896961729,1A,United States,0.683675221341859,2B,0.410787955888713,0,37536,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37539,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37553,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37571,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37572,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,37573,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37577,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37582,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37585,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37586,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37587,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37596,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,37603,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37607,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37619,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37623,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37645,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,37663,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,37666,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37680,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37686,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,37694,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37704,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37705,United States
49,Knockout Round,Knockout Round,R16,Knockout,Qatar,0.60108896961729,1A,United States,0.683675221341859,2B,0.410787955888713,0,37709,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,37713,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37718,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37751,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37754,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37755,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,37756,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37758,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37773,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,37778,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37791,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37801,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37807,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,37817,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37818,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37852,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37869,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37905,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37910,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37913,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37915,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,37916,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37917,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,37946,United States
49,Knockout Round,Knockout Round,R16,Knockout,Ecuador,0.503238303432919,1A,United States,0.683675221341859,2B,0.319132765588613,0,37948,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37955,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,37962,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37965,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,37973,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,37977,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38000,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,38012,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38025,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38037,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,38039,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38040,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38054,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38058,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38065,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38074,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38078,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38082,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38083,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38084,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38087,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38091,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38096,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,38110,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38119,United States
49,Knockout Round,Knockout Round,R16,Knockout,Qatar,0.60108896961729,1A,United States,0.683675221341859,2B,0.410787955888713,0,38125,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38130,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38133,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38138,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38141,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38153,United States
49,Knockout Round,Knockout Round,R16,Knockout,Qatar,0.60108896961729,1A,United States,0.683675221341859,2B,0.410787955888713,0,38173,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38174,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38182,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38186,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38195,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38200,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38211,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38229,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,38232,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38237,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38240,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38241,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38247,United States
49,Knockout Round,Knockout Round,R16,Knockout,Qatar,0.60108896961729,1A,United States,0.683675221341859,2B,0.410787955888713,0,38251,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38252,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38255,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,38261,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38263,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38273,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38275,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38280,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38287,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38288,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38296,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38313,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38318,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38342,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38348,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38353,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38354,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38362,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38378,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38380,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38395,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38397,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38401,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38407,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38410,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38427,United States
49,Knockout Round,Knockout Round,R16,Knockout,Ecuador,0.503238303432919,1A,United States,0.683675221341859,2B,0.319132765588613,0,38428,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38450,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38451,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38452,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,38458,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38461,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38467,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38472,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,38473,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38491,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,38502,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38506,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38520,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38539,United States
49,Knockout Round,Knockout Round,R16,Knockout,Qatar,0.60108896961729,1A,United States,0.683675221341859,2B,0.410787955888713,0,38550,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38554,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38560,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38561,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38577,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38579,United States
49,Knockout Round,Knockout Round,R16,Knockout,Ecuador,0.503238303432919,1A,United States,0.683675221341859,2B,0.319132765588613,0,38586,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38587,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Netherlands,0.847292970427077,2A,0.280332729319743,1,38589,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38590,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Qatar,0.60108896961729,2A,0.589212044111287,1,38595,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38598,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38607,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38608,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38612,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38640,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,38645,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Senegal,0.768105259185267,2A,0.394859728982334,1,38651,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38666,United States
52,Knockout Round,Knockout Round,R16,Knockout,United States,0.683675221341859,1B,Ecuador,0.503238303432919,2A,0.680867234411387,1,38668,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38686,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38688,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38691,United States
49,Knockout Round,Knockout Round,R16,Knockout,Qatar,0.60108896961729,1A,United States,0.683675221341859,2B,0.410787955888713,0,38693,United States
49,Knockout Round,Knockout Round,R16,Knockout,Senegal,0.768105259185267,1A,United States,0.683675221341859,2B,0.605140271017666,0,38699,United States
49,Knockout Round,Knockout Round,R16,Knockout,Netherlands,0.847292970427077,1A,United States,0.683675221341859,2B,0.719667270680257,0,38703,United States
